gene_symbol	n_cohorts_detected	cohorts_detected	meta_direction	meta_beta	meta_se	meta_z	meta_p_value	meta_fdr	n_nominal_p_lt_0_05	n_fdr_lt_0_10	n_case_up_cohorts	n_case_down_cohorts	direction_consistency	leave_one_cohort_out_tested	leave_one_cohort_out_replicated	leave_one_cohort_out_replication_rate	leave_one_cohort_out_details	heterogeneity_q	heterogeneity_i2	tau_sq	heterogeneity_flag	effects_by_cohort	p_values_by_cohort	fdr_by_cohort
RPL13P5	2	GSE111006_HSS,GSE111016_SSS	case_down	-0.16121670995414436	0.056690266303796207	-2.8438164162116246	0.0044576723945952005	0.5564045506848359	1	0	0	2	1.0	2	2	1.0	GSE111006_HSS:match(heldout=-0.14831,discovery_mean=-0.16173);GSE111016_SSS:match(heldout=-0.16173,discovery_mean=-0.14831)	0.0020469452540215365	0.0	0.0	False	GSE111006_HSS:-0.148309;GSE111016_SSS:-0.161726	GSE111006_HSS:0.613989;GSE111016_SSS:0.00811376	GSE111006_HSS:0.925973;GSE111016_SSS:0.894611
RD3L	2	GSE111016_SSS,GSE226151	case_down	-0.059065993127940856	0.02077628338865739	-2.842952804551528	0.004469768869095401	0.5564045506848359	1	0	0	2	1.0	2	2	1.0	GSE111016_SSS:match(heldout=-0.061884,discovery_mean=-0.046316);GSE226151:match(heldout=-0.046316,discovery_mean=-0.061884)	0.08323617927159377	0.0	0.0	False	GSE111016_SSS:-0.061884;GSE226151:-0.0463163	GSE111016_SSS:0.0105098;GSE226151:0.34921	GSE111016_SSS:0.894611;GSE226151:0.70675
TMED1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.11269477801703744	0.03968649332652196	-2.8396254889500403	0.004516652614453098	0.5603789960627256	0	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.17064,discovery_mean=-0.10785);GSE111010_JSS:match(heldout=-0.094079,discovery_mean=-0.13337);GSE111016_SSS:match(heldout=-0.075412,discovery_mean=-0.1396);GSE226151:match(heldout=-0.15407,discovery_mean=-0.11338)	1.1274906593051401	0.0	0.0	False	GSE111006_HSS:-0.170643;GSE111010_JSS:-0.0940786;GSE111016_SSS:-0.0754115;GSE226151:-0.154068	GSE111006_HSS:0.0661013;GSE111010_JSS:0.538376;GSE111016_SSS:0.181178;GSE226151:0.0778454	GSE111006_HSS:0.594363;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.570148
DNAJB6P1	3	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS	case_down	-0.13187211769320686	0.04647096430306322	-2.837731466754054	0.004543538997306586	0.5618543323104966	0	0	0	3	1.0	3	3	1.0	GSE111006_HSS:match(heldout=-0.13607,discovery_mean=-0.21141);GSE111010_JSS:match(heldout=-0.31575,discovery_mean=-0.12156);GSE111016_SSS:match(heldout=-0.10706,discovery_mean=-0.22591)	1.6273440280833387	0.0	0.0	False	GSE111006_HSS:-0.136068;GSE111010_JSS:-0.315753;GSE111016_SSS:-0.107059	GSE111006_HSS:0.199442;GSE111010_JSS:0.0538094;GSE111016_SSS:0.0602343	GSE111006_HSS:0.746217;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611
ATP6V1D	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.09401172319134485	0.03316998856167014	-2.834240446497497	0.0045934755553284235	0.5625307772948951	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.072976,discovery_mean=-0.10785);GSE111010_JSS:match(heldout=-0.019565,discovery_mean=-0.12565);GSE111016_SSS:match(heldout=-0.092796,discovery_mean=-0.10124);GSE226151:match(heldout=-0.21119,discovery_mean=-0.061779)	2.8136924035330844	0.0	0.0	False	GSE111006_HSS:-0.0729756;GSE111010_JSS:-0.0195654;GSE111016_SSS:-0.092796;GSE226151:-0.211186	GSE111006_HSS:0.278001;GSE111010_JSS:0.815221;GSE111016_SSS:0.073326;GSE226151:0.0177752	GSE111006_HSS:0.795726;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.495387
ZNF136	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.11789303144856794	0.041626650626515486	2.8321527116445933	0.004623576105523067	0.5625307772948951	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.0092734,discovery_mean=0.18383);GSE111010_JSS:match(heldout=0.17611,discovery_mean=0.12822);GSE111016_SSS:match(heldout=0.099448,discovery_mean=0.15377);GSE226151:match(heldout=0.27593,discovery_mean=0.094943)	2.878010804080432	0.0	0.0	False	GSE111006_HSS:0.00927344;GSE111010_JSS:0.176107;GSE111016_SSS:0.0994482;GSE226151:0.275927	GSE111006_HSS:0.933069;GSE111010_JSS:0.0848841;GSE111016_SSS:0.0786423;GSE226151:0.0445239	GSE111006_HSS:0.991492;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.555581
FMNL2	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.2238588322659556	0.07906509751078146	2.83132304030144	0.0046355876568796445	0.5625307772948951	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.29542,discovery_mean=0.18952);GSE111010_JSS:match(heldout=0.18265,discovery_mean=0.22711);GSE111016_SSS:match(heldout=0.14884,discovery_mean=0.23838);GSE226151:match(heldout=0.23707,discovery_mean=0.20897)	0.7283920431551646	0.0	0.0	False	GSE111006_HSS:0.295416;GSE111010_JSS:0.182648;GSE111016_SSS:0.148844;GSE226151:0.237068	GSE111006_HSS:0.0202015;GSE111010_JSS:0.53461;GSE111016_SSS:0.247416;GSE226151:0.342759	GSE111006_HSS:0.484143;GSE111010_JSS:0.999436;GSE111016_SSS:0.90174;GSE226151:0.702388
C7orf57	2	GSE111016_SSS,GSE226151	case_up	0.01935012192060309	0.006834886710368057	2.831081587826507	0.004639088584806709	0.5625307772948951	1	0	2	0	1.0	2	2	1.0	GSE111016_SSS:match(heldout=0.020069,discovery_mean=0.009776);GSE226151:match(heldout=0.009776,discovery_mean=0.020069)	0.14733993166911497	0.0	0.0	False	GSE111016_SSS:0.020069;GSE226151:0.00977599	GSE111016_SSS:0.00744333;GSE226151:0.707645	GSE111016_SSS:0.894611;GSE226151:0.882252
RCC1L	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.10412338158574401	0.03687230887110598	-2.8238910112661153	0.004744451525283289	0.5644492846747351	0	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.17416,discovery_mean=-0.11775);GSE111010_JSS:match(heldout=-0.12543,discovery_mean=-0.13399);GSE111016_SSS:match(heldout=-0.075085,discovery_mean=-0.15077);GSE226151:match(heldout=-0.15272,discovery_mean=-0.12489)	1.2149631093956448	0.0	0.0	False	GSE111006_HSS:-0.174164;GSE111010_JSS:-0.125429;GSE111016_SSS:-0.0750855;GSE226151:-0.152725	GSE111006_HSS:0.0870863;GSE111010_JSS:0.492496;GSE111016_SSS:0.109124;GSE226151:0.0989307	GSE111006_HSS:0.62999;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.581767
MAPKAP1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.08109156720704062	0.02875849487815163	-2.819743089846034	0.004806211193309898	0.5644492846747351	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.16997,discovery_mean=-0.058228);GSE111010_JSS:match(heldout=-0.086527,discovery_mean=-0.086042);GSE111016_SSS:match(heldout=-0.081599,discovery_mean=-0.087685);GSE226151:match(heldout=-0.006558,discovery_mean=-0.1127)	2.1128868471378466	0.0	0.0	False	GSE111006_HSS:-0.16997;GSE111010_JSS:-0.0865274;GSE111016_SSS:-0.0815987;GSE226151:-0.00655798	GSE111006_HSS:0.0530349;GSE111010_JSS:0.43405;GSE111016_SSS:0.0263806;GSE226151:0.930453	GSE111006_HSS:0.571706;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.974895
SRRM1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.11026924901216299	0.03912030701497245	2.8187214627420953	0.004821533741338764	0.5644492846747351	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.064472,discovery_mean=0.11257);GSE111010_JSS:match(heldout=0.012297,discovery_mean=0.12996);GSE111016_SSS:match(heldout=0.12997,discovery_mean=0.090737);GSE226151:match(heldout=0.19544,discovery_mean=0.068914)	1.2154931733335597	0.0	0.0	False	GSE111006_HSS:0.0644722;GSE111010_JSS:0.0122972;GSE111016_SSS:0.129972;GSE226151:0.195442	GSE111006_HSS:0.422419;GSE111010_JSS:0.935896;GSE111016_SSS:0.0124473;GSE226151:0.215656	GSE111006_HSS:0.860436;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.638988
RNF181	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.09241468549720644	0.032803559919831665	-2.8172151352797647	0.004844206552482538	0.5644492846747351	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.14789,discovery_mean=-0.13328);GSE111010_JSS:match(heldout=-0.055153,discovery_mean=-0.16419);GSE111016_SSS:match(heldout=-0.068373,discovery_mean=-0.15979);GSE226151:match(heldout=-0.27632,discovery_mean=-0.090471)	1.978349470504517	0.0	0.0	False	GSE111006_HSS:-0.147886;GSE111010_JSS:-0.055153;GSE111016_SSS:-0.0683728;GSE226151:-0.27632	GSE111006_HSS:0.0299024;GSE111010_JSS:0.579716;GSE111016_SSS:0.112986;GSE226151:0.194527	GSE111006_HSS:0.512525;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.6237
RSPO3	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.3832512785393271	0.13605998424250365	-2.816781735445796	0.004850747809262716	0.5644492846747351	3	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.97392,discovery_mean=-0.34599);GSE111010_JSS:match(heldout=-0.12856,discovery_mean=-0.62777);GSE111016_SSS:match(heldout=-0.28959,discovery_mean=-0.5741);GSE226151:match(heldout=-0.61981,discovery_mean=-0.46402)	4.021874910767769	25.407923752971595	0.020424112468202218	False	GSE111006_HSS:-0.973916;GSE111010_JSS:-0.128564;GSE111016_SSS:-0.289595;GSE226151:-0.619811	GSE111006_HSS:0.0292702;GSE111010_JSS:0.637358;GSE111016_SSS:0.0248644;GSE226151:0.0317783	GSE111006_HSS:0.510264;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.528796
ENPP5	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.2681685907866761	0.09535848675751715	-2.812215251156303	0.004920156539980959	0.5684313891148082	2	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.17974,discovery_mean=-0.27629);GSE111010_JSS:match(heldout=-0.035872,discovery_mean=-0.32424);GSE111016_SSS:match(heldout=-0.29998,discovery_mean=-0.23621);GSE226151:match(heldout=-0.49301,discovery_mean=-0.17187)	1.9930552980870648	0.0	0.0	False	GSE111006_HSS:-0.179745;GSE111010_JSS:-0.0358724;GSE111016_SSS:-0.299983;GSE226151:-0.493006	GSE111006_HSS:0.415459;GSE111010_JSS:0.885838;GSE111016_SSS:0.0324357;GSE226151:0.0463341	GSE111006_HSS:0.858234;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.558041
L3MBTL1	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.13646453712903028	0.04854987852154776	2.8108110933473003	0.004941679042865121	0.5684313891148082	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.26037,discovery_mean=0.095895);GSE111010_JSS:match(heldout=0.01226,discovery_mean=0.1786);GSE111016_SSS:match(heldout=0.11097,discovery_mean=0.14569);GSE226151:match(heldout=0.16445,discovery_mean=0.12787)	2.362442448771596	0.0	0.0	False	GSE111006_HSS:0.260368;GSE111010_JSS:0.0122599;GSE111016_SSS:0.110972;GSE226151:0.164453	GSE111006_HSS:0.0211031;GSE111010_JSS:0.929481;GSE111016_SSS:0.102766;GSE226151:0.227178	GSE111006_HSS:0.486155;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.644315
DLD	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_down	-0.13845794974980283	0.04927634772341422	-2.8098257307331433	0.004956833184161772	0.5684313891148082	1	0	0	4	1.0	4	4	1.0	GSE111006_HSS:match(heldout=-0.19636,discovery_mean=-0.1291);GSE111010_JSS:match(heldout=-0.021022,discovery_mean=-0.18755);GSE111016_SSS:match(heldout=-0.14807,discovery_mean=-0.1452);GSE226151:match(heldout=-0.21822,discovery_mean=-0.12182)	1.804297633077795	0.0	0.0	False	GSE111006_HSS:-0.196356;GSE111010_JSS:-0.0210219;GSE111016_SSS:-0.148069;GSE226151:-0.218222	GSE111006_HSS:0.0643231;GSE111010_JSS:0.845087;GSE111016_SSS:0.0489258;GSE226151:0.186325	GSE111006_HSS:0.593109;GSE111010_JSS:0.999436;GSE111016_SSS:0.894611;GSE226151:0.621294
SIN3B	4	GSE111006_HSS,GSE111010_JSS,GSE111016_SSS,GSE226151	case_up	0.12550464684310889	0.04468781661337047	2.8084756954887395	0.004977663955489942	0.568622227891014	1	0	4	0	1.0	4	4	1.0	GSE111006_HSS:match(heldout=0.096181,discovery_mean=0.12965);GSE111010_JSS:match(heldout=0.028079,discovery_mean=0.15235);GSE111016_SSS:match(heldout=0.096047,discovery_mean=0.12969);GSE226151:match(heldout=0.26481,discovery_mean=0.073436)	3.7451003534352387	19.89533745742718	0.0016198118059662502	False	GSE111006_HSS:0.0961809;GSE111010_JSS:0.0280792;GSE111016_SSS:0.0960468;GSE226151:0.264812	GSE111006_HSS:0.129966;GSE111010_JSS:0.814812;GSE111016_SSS:0.205345;GSE226151:0.00359808	GSE111006_HSS:0.683021;GSE111010_JSS:0.999436;GSE111016_SSS:0.895538;GSE226151:0.3458
